-224.0,-223.0,-222.0,-222.0,-222.0,-222.0,-221.0,-220.0,-219.0,-224.0,-245.0,-272.0,-316.0,-358.0,-383.0,-407.0,-413.0,-402.0,-384.0,-369.0,-344.0,-320.0,-289.0,-262.0,-223.0,-184.0,-159.0,-142.0,-137.0,-122.0,-119.0,-132.0,-146.0,-153.0,-165.0,-172.0,-182.0,-187.0,-192.0,-198.0,-200.0,-203.0,-208.0,-214.0,-217.0,-221.0,-225.0,-229.0,-231.0,-231.0,-231.0,-232.0,-232.0,-233.0,-235.0,-234.0,-233.0,-232.0,-231.0,-230.0,-229.0,-227.0,-227.0,-226.0,-225.0,-223.0,-223.0,-221.0,-221.0,-223.0,-223.0,-224.0,-226.0,-227.0,-228.0,-229.0,-230.0,-230.0,-228.0,-227.0,-227.0,-226.0,-227.0,-228.0,-227.0,-227.0,-229.0,-230.0,-236.0,-236.0,-236.0,-234.0,-232.0,-232.0,-228.0,-222.0,-219.0,-219.0,-220.0,-219.0,-217.0,-217.0,-216.0,-214.0,-213.0,-211.0,-211.0,-212.0,-211.0,-209.0,-209.0,-208.0,-207.0,-207.0,-207.0,-208.0,-211.0,-213.0,-214.0,-214.0,-215.0,-214.0,-211.0,-209.0,-208.0,-212.0,-222.0,-220.0,-219.0,-216.0,-211.0,-206.0,-190.0,-174.0,-160.0,-155.0,-151.0,-147.0,-148.0,-146.0,-146.0,-148.0,-149.0,-151.0,-153.0,-153.0,-155.0,-156.0,-158.0,-159.0,-160.0,-161.0,-162.0,-162.0,-161.0,-162.0,-163.0,-164.0,-165.0,-166.0,-168.0,-169.0,-170.0,-170.0,-170.0,-170.0,-170.0,-171.0,-171.0,-171.0,-171.0,-172.0,-173.0,-173.0,-173.0,-173.0,-173.0,-173.0,-174.0,-175.0,-175.0,-176.0,-176.0
31.0,30.0,29.0,28.0,26.0,24.0,22.0,21.0,25.0,33.0,46.0,49.0,40.0,20.0,-4.0,-43.0,-72.0,-107.0,-137.0,-152.0,-165.0,-175.0,-187.0,-194.0,-196.0,-191.0,-183.0,-161.0,-132.0,-93.0,-66.0,-43.0,-21.0,-11.0,5.0,12.0,19.0,21.0,20.0,20.0,21.0,22.0,23.0,24.0,23.0,21.0,22.0,22.0,22.0,22.0,23.0,23.0,22.0,22.0,22.0,20.0,20.0,20.0,20.0,19.0,18.0,16.0,14.0,12.0,11.0,10.0,9.0,8.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,7.0,6.0,6.0,3.0,2.0,0.0,-0.0,1.0,1.0,-10.0,-30.0,-50.0,-56.0,-63.0,-72.0,-81.0,-87.0,-95.0,-105.0,-111.0,-116.0,-119.0,-121.0,-120.0,-120.0,-121.0,-121.0,-120.0,-118.0,-118.0,-116.0,-116.0,-114.0,-114.0,-114.0,-115.0,-117.0,-118.0,-118.0,-116.0,-112.0,-108.0,-112.0,-115.0,-116.0,-120.0,-127.0,-155.0,-175.0,-186.0,-196.0,-203.0,-206.0,-206.0,-210.0,-210.0,-210.0,-209.0,-208.0,-208.0,-208.0,-208.0,-210.0,-211.0,-212.0,-213.0,-214.0,-214.0,-214.0,-214.0,-214.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-213.0,-212.0,-212.0,-212.0,-212.0,-212.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-211.0,-210.0
