-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-243.0,-241.0,-240.0,-239.0,-240.0,-243.0,-248.0,-260.0,-256.0,-245.0,-223.0,-196.0,-163.0,-143.0,-135.0,-144.0,-160.0,-168.0,-178.0,-186.0,-185.0,-178.0,-172.0,-169.0,-167.0,-158.0,-152.0,-147.0,-148.0,-149.0,-152.0,-152.0,-154.0,-154.0,-155.0,-157.0,-157.0,-157.0,-158.0,-158.0,-158.0,-159.0,-160.0,-160.0,-159.0,-160.0,-160.0,-159.0,-160.0,-161.0,-161.0,-161.0,-162.0,-162.0,-162.0,-162.0,-161.0,-161.0,-162.0,-161.0,-161.0,-163.0,-163.0,-163.0,-163.0,-162.0,-163.0,-164.0,-164.0,-164.0,-164.0,-164.0
33.0,33.0,33.0,33.0,33.0,34.0,35.0,36.0,37.0,33.0,17.0,-18.0,-37.0,-35.0,-35.0,-38.0,-42.0,-48.0,-59.0,-67.0,-65.0,-52.0,-29.0,-11.0,19.0,43.0,56.0,64.0,60.0,36.0,-1.0,-66.0,-101.0,-110.0,-110.0,-112.0,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-114.0,-114.0,-113.0,-112.0,-112.0,-112.0,-112.0,-111.0,-110.0,-110.0,-109.0,-108.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-107.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0,-106.0
