116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,119.0,119.0,125.0,125.0,140.0,140.0,151.0,151.0,164.0,164.0,178.0,178.0,188.0,188.0,185.0,185.0,185.0,185.0,203.0,203.0,207.0,207.0,203.0,203.0,205.0,205.0,217.0,217.0,214.0,214.0,193.0,193.0,189.0,189.0,187.0,187.0,177.0,177.0,168.0,168.0,167.0,167.0,169.0,169.0,157.0,157.0,162.0,162.0,177.0,177.0,175.0,175.0,173.0,173.0,175.0,175.0,176.0,176.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,177.0,177.0,180.0,180.0,180.0,180.0,179.0,179.0,179.0,179.0,178.0,178.0,175.0,175.0,173.0,173.0,172.0,172.0,171.0,171.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,171.0,171.0,171.0,171.0,171.0,171.0
-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0,-134.0,-134.0,-135.0,-135.0,-137.0,-137.0,-140.0,-140.0,-144.0,-144.0,-152.0,-152.0,-158.0,-158.0,-168.0,-168.0,-177.0,-177.0,-189.0,-189.0,-199.0,-199.0,-214.0,-214.0,-225.0,-225.0,-237.0,-237.0,-257.0,-257.0,-272.0,-272.0,-271.0,-271.0,-261.0,-261.0,-250.0,-250.0,-238.0,-238.0,-226.0,-226.0,-224.0,-224.0,-227.0,-227.0,-232.0,-232.0,-237.0,-237.0,-246.0,-246.0,-242.0,-242.0,-239.0,-239.0,-242.0,-242.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-245.0,-245.0,-245.0,-245.0,-245.0,-245.0,-245.0,-245.0,-244.0,-244.0,-242.0,-242.0,-240.0,-240.0,-239.0,-239.0,-239.0,-239.0,-240.0,-240.0,-240.0,-240.0,-240.0,-240.0,-241.0,-241.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0,-242.0
