-10.0,-10.0,-10.0,-9.0,-8.0,-6.0,-4.0,-1.0,1.0,-2.0,-9.0,-13.0,-13.0,-10.0,-7.0,-1.0,6.0,13.0,23.0,30.0,36.0,39.0,41.0,42.0,43.0,41.0,39.0,41.0,44.0,47.0,50.0,56.0,61.0,68.0,73.0,80.0,88.0,97.0,105.0,108.0,109.0,109.0,108.0,107.0,106.0,106.0,105.0,105.0,105.0,105.0,104.0,105.0,105.0,104.0,104.0,104.0,104.0,103.0,102.0,102.0,101.0,101.0,101.0,100.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0
3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,-12.0,-32.0,-52.0,-59.0,-68.0,-74.0,-76.0,-74.0,-68.0,-52.0,-40.0,-29.0,-25.0,-24.0,-26.0,-31.0,-41.0,-49.0,-53.0,-57.0,-61.0,-63.0,-64.0,-65.0,-67.0,-65.0,-58.0,-49.0,-37.0,-22.0,-14.0,-8.0,-5.0,-5.0,-5.0,-5.0,-6.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
