100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.0,102.0,103.0,102.0,93.0,87.0,76.0,67.0,63.0,61.0,62.0,65.0,71.0,78.0,81.0,88.0,93.0,99.0,103.0,109.0,114.0,119.0,125.0,130.0,140.0,146.0,156.0,164.0,169.0,172.0,174.0,174.0,171.0,166.0,159.0,151.0,142.0,134.0,128.0,118.0,112.0,106.0,99.0,92.0,88.0,82.0,80.0,79.0,78.0,78.0,79.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,81.0,81.0,80.0,80.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0
53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,51.0,45.0,24.0,9.0,-18.0,-43.0,-57.0,-65.0,-68.0,-64.0,-52.0,-31.0,-21.0,-7.0,5.0,13.0,17.0,23.0,25.0,26.0,28.0,29.0,29.0,29.0,28.0,24.0,18.0,16.0,11.0,7.0,2.0,-1.0,-3.0,-7.0,-13.0,-16.0,-17.0,-18.0,-19.0,-20.0,-21.0,-21.0,-23.0,-24.0,-25.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0,-25.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0,-24.0
