-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0,-14.0,-14.0,-21.0,-21.0,-34.0,-34.0,-54.0,-54.0,-76.0,-76.0,-110.0,-110.0,-145.0,-145.0,-167.0,-167.0,-192.0,-192.0,-207.0,-207.0,-223.0,-223.0,-232.0,-232.0,-240.0,-240.0,-246.0,-246.0,-248.0,-248.0,-250.0,-250.0,-251.0,-251.0,-251.0,-251.0,-251.0,-251.0,-251.0,-251.0,-252.0,-252.0,-255.0,-255.0,-257.0,-257.0,-258.0,-258.0,-258.0,-258.0,-258.0,-258.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-257.0,-256.0,-256.0,-255.0,-255.0,-254.0,-254.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-253.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0,-252.0
-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-165.0,-166.0,-166.0,-165.0,-165.0,-159.0,-159.0,-145.0,-145.0,-133.0,-133.0,-113.0,-113.0,-90.0,-90.0,-72.0,-72.0,-40.0,-40.0,-14.0,-14.0,17.0,17.0,35.0,35.0,52.0,52.0,66.0,66.0,74.0,74.0,79.0,79.0,85.0,85.0,91.0,91.0,93.0,93.0,97.0,97.0,98.0,98.0,98.0,98.0,98.0,98.0,97.0,97.0,96.0,96.0,95.0,95.0,95.0,95.0,94.0,94.0,93.0,93.0,93.0,93.0,92.0,92.0,92.0,92.0,93.0,93.0,94.0,94.0,95.0,95.0,96.0,96.0,96.0,96.0,97.0,97.0,98.0,98.0,98.0,98.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,97.0,97.0,97.0,97.0,97.0,97.0,98.0,98.0,99.0,99.0,100.0,100.0,101.0,101.0,101.0,101.0,101.0,101.0
