-51.0,-51.0,-52.0,-52.0,-54.0,-54.0,-55.0,-55.0,-56.0,-56.0,-57.0,-57.0,-59.0,-59.0,-61.0,-61.0,-63.0,-63.0,-66.0,-66.0,-68.0,-68.0,-70.0,-70.0,-71.0,-71.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-72.0,-71.0,-71.0,-70.0,-70.0,-68.0,-68.0,-67.0,-67.0,-62.0,-62.0,-56.0,-56.0,-47.0,-47.0,-38.0,-38.0,-18.0,-18.0,14.0,14.0,28.0,28.0,48.0,48.0,57.0,57.0,56.0,56.0,60.0,60.0,71.0,71.0,76.0,76.0,75.0,75.0,72.0,72.0,68.0,68.0,62.0,62.0,57.0,57.0,50.0,50.0,47.0,47.0,47.0,47.0,50.0,50.0,54.0,54.0,56.0,56.0,58.0,58.0,59.0,59.0,60.0,60.0,61.0,61.0,64.0,64.0,64.0,64.0,61.0,61.0,60.0,60.0,62.0,62.0,63.0,63.0,64.0,64.0,67.0,67.0,68.0,68.0,67.0,67.0,65.0,65.0,63.0,63.0,63.0,63.0,66.0,66.0,69.0,69.0,70.0,70.0,71.0,71.0,73.0,73.0,76.0,76.0,79.0,79.0,79.0,79.0,79.0,79.0,77.0,77.0,74.0,74.0,71.0,71.0,71.0,71.0,72.0,72.0,71.0,71.0,67.0,67.0,66.0,66.0,68.0,68.0,74.0,74.0,77.0,77.0,77.0,77.0,75.0,75.0,72.0,72.0,65.0,65.0,60.0,60.0,58.0,58.0,59.0,59.0,63.0,63.0,67.0,67.0,72.0,72.0,75.0,75.0,78.0,78.0,76.0,76.0,73.0,73.0
-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-39.0,-39.0,-38.0,-38.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-38.0,-38.0,-41.0,-41.0,-47.0,-47.0,-64.0,-64.0,-82.0,-82.0,-109.0,-109.0,-128.0,-128.0,-149.0,-149.0,-165.0,-165.0,-178.0,-178.0,-187.0,-187.0,-191.0,-191.0,-196.0,-196.0,-197.0,-197.0,-198.0,-198.0,-198.0,-198.0,-197.0,-197.0,-197.0,-197.0,-196.0,-196.0,-195.0,-195.0,-195.0,-195.0,-195.0,-195.0,-194.0,-194.0,-192.0,-192.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-191.0,-192.0,-192.0,-194.0,-194.0,-196.0,-196.0,-197.0,-197.0,-196.0,-196.0,-194.0,-194.0,-191.0,-191.0,-187.0,-187.0,-186.0,-186.0,-186.0,-186.0,-187.0,-187.0,-188.0,-188.0,-187.0,-187.0,-185.0,-185.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-183.0,-183.0,-182.0,-182.0,-179.0,-179.0,-178.0,-178.0,-178.0,-178.0,-179.0,-179.0,-180.0,-180.0,-182.0,-182.0,-184.0,-184.0,-186.0,-186.0,-186.0,-186.0,-186.0,-186.0,-188.0,-188.0,-190.0,-190.0,-191.0,-191.0,-192.0,-192.0,-192.0,-192.0,-192.0,-192.0,-192.0,-192.0,-191.0,-191.0,-191.0,-191.0,-192.0,-192.0,-193.0,-193.0,-195.0,-195.0,-196.0,-196.0,-196.0,-196.0,-195.0,-195.0,-195.0,-195.0
