-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0,-97.0,-96.0,-95.0,-95.0,-95.0,-95.0,-96.0,-98.0,-102.0,-105.0,-106.0,-106.0,-106.0,-106.0,-106.0,-105.0,-105.0,-103.0,-101.0,-100.0,-99.0,-98.0,-98.0,-97.0,-96.0,-95.0,-94.0,-94.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0,-92.0,-91.0,-91.0,-91.0,-90.0,-89.0,-89.0,-89.0,-89.0,-89.0,-88.0,-87.0,-86.0,-86.0,-82.0,-76.0,-71.0,-66.0,-59.0,-55.0,-49.0,-45.0,-44.0,-44.0,-45.0,-50.0,-54.0,-59.0,-64.0,-69.0,-75.0,-78.0,-82.0,-86.0,-89.0,-93.0,-95.0,-95.0,-96.0,-96.0,-95.0,-94.0,-93.0,-93.0,-91.0,-91.0,-91.0,-90.0,-89.0,-89.0,-89.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,-88.0,-87.0,-87.0,-87.0,-86.0,-86.0,-86.0,-86.0,-86.0
16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,12.0,7.0,5.0,-4.0,-15.0,-28.0,-46.0,-73.0,-90.0,-102.0,-113.0,-117.0,-119.0,-120.0,-120.0,-120.0,-118.0,-112.0,-102.0,-93.0,-89.0,-80.0,-69.0,-56.0,-46.0,-38.0,-35.0,-29.0,-25.0,-23.0,-23.0,-19.0,-17.0,-14.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-11.0,-11.0,-12.0,-19.0,-23.0,-25.0,-31.0,-37.0,-40.0,-43.0,-44.0,-42.0,-42.0,-42.0,-40.0,-38.0,-38.0,-37.0,-36.0,-36.0,-36.0,-38.0,-42.0,-45.0,-52.0,-60.0,-65.0,-69.0,-76.0,-80.0,-84.0,-86.0,-89.0,-89.0,-89.0,-87.0,-83.0,-81.0,-77.0,-74.0,-74.0,-73.0,-72.0,-72.0,-72.0,-73.0,-74.0,-74.0,-74.0,-74.0,-74.0,-74.0,-75.0,-75.0,-75.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-76.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0,-77.0
