89.0,88.0,87.0,86.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,84.0,83.0,81.0,78.0,76.0,74.0,74.0,76.0,79.0,88.0,98.0,114.0,129.0,148.0,159.0,169.0,173.0,172.0,168.0,160.0,149.0,141.0,133.0,127.0,121.0,118.0,114.0,112.0,111.0,111.0,114.0,117.0,119.0,121.0,123.0,122.0,122.0,122.0,122.0,120.0,119.0,119.0,120.0,121.0,121.0,121.0,121.0,120.0,120.0,120.0,119.0
43.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,40.0,39.0,37.0,36.0,35.0,35.0,36.0,37.0,37.0,38.0,39.0,39.0,39.0,39.0,38.0,37.0,35.0,34.0,33.0,32.0,32.0,32.0,31.0,30.0,28.0,25.0,20.0,16.0,9.0,1.0,-7.0,-13.0,-20.0,-23.0,-24.0,-24.0,-24.0,-22.0,-20.0,-19.0,-18.0,-17.0,-16.0,-16.0,-16.0,-16.0,-16.0
