18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,16.0,15.0,15.0,15.0,15.0,15.0,16.0,19.0,24.0,36.0,48.0,65.0,76.0,87.0,94.0,98.0,97.0,91.0,80.0,68.0,48.0,33.0,18.0,11.0,5.0,4.0,5.0,10.0,15.0,23.0,30.0,42.0,51.0,61.0,67.0,74.0,78.0,81.0,82.0,82.0,81.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,79.0,78.0,77.0,77.0,77.0,76.0,75.0,74.0
33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,31.0,32.0,32.0,32.0,31.0,30.0,28.0,27.0,26.0,26.0,29.0,34.0,45.0,57.0,70.0,78.0,86.0,94.0,99.0,104.0,100.0,89.0,75.0,49.0,32.0,14.0,3.0,-6.0,-16.0,-20.0,-20.0,-17.0,-11.0,-8.0,-5.0,-3.0,-1.0,-1.0,-2.0,-3.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-4.0,-4.0,-4.0,-3.0,-3.0,-3.0,-4.0
