81.0,82.0,81.0,80.0,78.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,84.0,84.0,84.0,83.0,84.0,86.0,88.0,94.0,98.0,101.0,105.0,108.0,106.0,105.0,106.0,106.0,106.0,109.0,111.0,114.0,117.0,122.0,126.0,132.0,137.0,142.0,146.0,150.0,152.0,152.0,152.0,152.0,153.0,153.0,154.0
36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,37.0,40.0,43.0,46.0,47.0,43.0,35.0,12.0,-12.0,-43.0,-62.0,-70.0,-82.0,-88.0,-90.0,-88.0,-86.0,-83.0,-80.0,-76.0,-72.0,-64.0,-57.0,-47.0,-37.0,-18.0,-0.0,22.0,35.0,41.0,47.0,50.0,50.0,50.0,50.0
