78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,79.0,80.0,81.0,83.0,85.0,87.0,86.0,81.0,71.0,58.0,47.0,34.0,26.0,20.0,18.0,20.0,26.0,40.0,55.0,76.0,96.0,108.0,120.0,124.0,123.0,117.0,100.0,85.0,69.0,59.0,51.0,52.0,60.0,75.0,90.0,102.0,106.0,108.0,106.0,99.0,92.0,82.0,76.0,69.0,66.0,65.0,65.0,66.0,67.0,68.0,69.0,69.0
85.0,85.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,87.0,88.0,89.0,90.0,89.0,87.0,84.0,79.0,68.0,57.0,44.0,34.0,19.0,12.0,9.0,8.0,8.0,6.0,3.0,-4.0,-13.0,-27.0,-35.0,-40.0,-39.0,-30.0,-19.0,-8.0,2.0,16.0,29.0,40.0,56.0,66.0,76.0,81.0,86.0,87.0,88.0,87.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,84.0,84.0
