41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,42.0,43.0,44.0,45.0,46.0,50.0,53.0,56.0,58.0,57.0,54.0,48.0,41.0,30.0,22.0,15.0,12.0,12.0,13.0,13.0,12.0,11.0,6.0,3.0,2.0,-3.0,-9.0,-13.0,-12.0,-11.0,-7.0,3.0,18.0,25.0,30.0,29.0,22.0,16.0,14.0,13.0,15.0,24.0,35.0,47.0,53.0,57.0,58.0,58.0,57.0,57.0,57.0,56.0,55.0,54.0,52.0,51.0,51.0,51.0,51.0,51.0
54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0,51.0,47.0,45.0,45.0,45.0,44.0,45.0,46.0,49.0,57.0,70.0,80.0,93.0,101.0,104.0,100.0,89.0,69.0,47.0,16.0,-9.0,-39.0,-57.0,-78.0,-91.0,-99.0,-110.0,-119.0,-125.0,-123.0,-118.0,-109.0,-89.0,-53.0,-29.0,1.0,20.0,35.0,43.0,49.0,54.0,53.0,52.0,53.0,54.0,57.0,59.0,60.0,62.0,61.0,59.0,57.0,55.0,54.0,51.0,47.0,45.0,46.0,46.0,45.0,44.0
