63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,70.0,70.0,93.0,93.0,105.0,105.0,97.0,97.0,82.0,82.0,82.0,82.0,81.0,81.0,54.0,54.0,-9.0,-9.0,-57.0,-57.0,-108.0,-108.0,-133.0,-133.0,-161.0,-161.0,-172.0,-172.0,-174.0,-174.0,-183.0,-183.0,-179.0,-179.0,-170.0,-170.0,-165.0,-165.0,-160.0,-160.0,-157.0,-157.0,-156.0,-156.0,-154.0,-154.0,-151.0,-151.0,-149.0,-149.0,-147.0,-147.0,-147.0,-147.0,-148.0,-148.0,-147.0,-147.0,-148.0,-148.0,-149.0,-149.0,-148.0,-148.0,-148.0,-148.0,-147.0,-147.0,-145.0,-145.0,-143.0,-143.0,-143.0,-143.0,-144.0,-144.0,-144.0,-144.0,-145.0,-145.0,-146.0,-146.0,-146.0,-146.0,-145.0,-145.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-146.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0,-147.0
-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-321.0,-322.0,-322.0,-325.0,-325.0,-325.0,-325.0,-315.0,-315.0,-306.0,-306.0,-302.0,-302.0,-300.0,-300.0,-285.0,-285.0,-269.0,-269.0,-250.0,-250.0,-226.0,-226.0,-207.0,-207.0,-184.0,-184.0,-161.0,-161.0,-118.0,-118.0,-75.0,-75.0,-52.0,-52.0,-29.0,-29.0,-9.0,-9.0,18.0,18.0,31.0,31.0,42.0,42.0,47.0,47.0,44.0,44.0,36.0,36.0,35.0,35.0,39.0,39.0,40.0,40.0,40.0,40.0,37.0,37.0,34.0,34.0,35.0,35.0,35.0,35.0,35.0,35.0,34.0,34.0,35.0,35.0,33.0,33.0,29.0,29.0,27.0,27.0,28.0,28.0,28.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,28.0,28.0,27.0,27.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
