-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-261.0,-260.0,-259.0,-254.0,-247.0,-239.0,-233.0,-226.0,-220.0,-208.0,-183.0,-163.0,-145.0,-139.0,-138.0,-140.0,-147.0,-157.0,-171.0,-180.0,-187.0,-204.0,-217.0,-226.0,-230.0,-234.0,-234.0,-231.0,-228.0,-225.0,-221.0,-210.0,-198.0,-175.0,-157.0,-141.0,-137.0,-135.0,-135.0,-137.0,-139.0,-141.0,-142.0,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0,-144.0,-145.0,-146.0,-147.0,-147.0,-148.0,-148.0,-149.0,-149.0,-149.0,-149.0
42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,42.0,44.0,53.0,67.0,81.0,88.0,95.0,100.0,104.0,103.0,98.0,89.0,81.0,68.0,56.0,37.0,18.0,-7.0,-19.0,-20.0,-17.0,-14.0,-14.0,-17.0,-18.0,-17.0,-17.0,-17.0,-16.0,-17.0,-19.0,-22.0,-27.0,-32.0,-35.0,-36.0,-38.0,-39.0,-39.0,-38.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-36.0,-36.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0
