-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-248.0,-246.0,-241.0,-233.0,-226.0,-228.0,-232.0,-236.0,-239.0,-239.0,-242.0,-246.0,-248.0,-244.0,-235.0,-207.0,-182.0,-152.0,-136.0,-126.0,-126.0,-129.0,-134.0,-138.0,-142.0,-144.0,-146.0,-148.0,-151.0
102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,99.0,83.0,31.0,-13.0,-52.0,-55.0,-44.0,-36.0,-29.0,-24.0,-17.0,-12.0,-10.0,-13.0,-17.0,-21.0,-23.0,-23.0,-23.0,-23.0,-21.0,-19.0,-17.0,-17.0,-17.0,-17.0,-16.0,-15.0,-14.0
