-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-226.0,-228.0,-232.0,-237.0,-240.0,-241.0,-240.0,-239.0,-238.0,-237.0,-237.0,-237.0,-236.0,-234.0,-233.0,-232.0,-231.0,-230.0,-230.0,-230.0,-230.0,-231.0,-231.0,-232.0,-234.0,-241.0,-251.0,-265.0,-275.0,-284.0,-289.0,-290.0,-288.0,-283.0,-270.0,-256.0,-233.0,-216.0,-200.0,-188.0,-171.0,-158.0,-150.0,-142.0,-137.0,-134.0,-136.0,-149.0,-171.0,-187.0,-205.0,-215.0,-227.0,-236.0,-245.0,-250.0,-253.0,-254.0
40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,38.0,31.0,21.0,2.0,-14.0,-33.0,-54.0,-71.0,-91.0,-102.0,-104.0,-102.0,-93.0,-79.0,-67.0,-49.0,-33.0,-14.0,-2.0,14.0,30.0,40.0,46.0,46.0,47.0,47.0,45.0,42.0,40.0,38.0
