-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-250.0,-249.0,-245.0,-242.0,-237.0,-233.0,-231.0,-233.0,-235.0,-235.0,-234.0,-232.0,-227.0,-215.0,-202.0,-184.0,-171.0,-156.0,-148.0,-138.0,-131.0,-129.0,-129.0,-131.0,-133.0,-134.0,-136.0
67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,64.0,46.0,19.0,-20.0,-52.0,-63.0,-60.0,-57.0,-56.0,-56.0,-57.0,-58.0,-59.0,-61.0,-62.0,-61.0,-57.0,-54.0,-53.0,-54.0,-55.0,-56.0,-56.0,-56.0,-57.0,-57.0
