-341.0,-341.0,-341.0,-341.0,-341.0,-340.0,-340.0,-340.0,-340.0,-340.0,-340.0,-340.0,-340.0,-340.0,-340.0,-340.0,-340.0,-339.0,-338.0,-335.0,-332.0,-327.0,-323.0,-314.0,-306.0,-296.0,-290.0,-282.0,-280.0,-278.0,-275.0,-274.0,-271.0,-267.0,-260.0,-255.0,-248.0,-245.0,-244.0,-244.0,-243.0,-242.0,-241.0,-241.0,-241.0,-241.0,-241.0,-240.0,-240.0,-240.0,-240.0,-239.0,-238.0,-236.0,-231.0,-224.0,-218.0,-210.0,-204.0,-198.0,-194.0,-190.0,-187.0,-186.0,-186.0,-185.0,-185.0,-186.0,-186.0,-186.0,-187.0,-187.0,-187.0,-187.0,-188.0,-189.0,-190.0,-191.0,-194.0,-198.0,-205.0,-210.0,-219.0
34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,32.0,31.0,29.0,26.0,18.0,5.0,-21.0,-40.0,-50.0,-48.0,-48.0,-47.0,-42.0,-34.0,-28.0,-23.0,-19.0,-15.0,-14.0,-15.0,-17.0,-18.0,-21.0,-25.0,-31.0,-34.0,-38.0,-40.0,-43.0,-46.0,-50.0,-53.0,-54.0,-52.0,-48.0,-35.0,-20.0,-9.0,7.0,18.0,29.0,35.0,40.0,44.0,46.0,49.0,51.0,50.0,48.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,44.0,40.0,37.0,33.0
