-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-263.0,-262.0,-261.0,-261.0,-260.0,-259.0,-259.0,-261.0,-266.0,-273.0,-285.0,-299.0,-309.0,-316.0,-321.0,-322.0,-317.0,-306.0,-296.0,-282.0,-272.0,-258.0,-239.0,-222.0,-205.0,-197.0,-191.0,-191.0,-198.0,-204.0,-214.0,-224.0,-230.0,-235.0,-239.0,-245.0,-249.0,-255.0,-260.0,-265.0,-267.0,-266.0,-262.0,-259.0,-254.0,-249.0,-247.0,-249.0,-255.0,-259.0,-265.0,-270.0,-275.0,-278.0,-278.0,-273.0,-267.0,-260.0,-254.0,-244.0,-233.0,-220.0,-212.0,-207.0,-204.0,-203.0,-204.0,-206.0,-208.0,-209.0,-210.0,-211.0,-211.0,-211.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0,-212.0
64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,65.0,65.0,60.0,52.0,43.0,29.0,11.0,-6.0,-25.0,-33.0,-38.0,-42.0,-44.0,-43.0,-41.0,-35.0,-28.0,-14.0,-2.0,13.0,21.0,29.0,34.0,36.0,36.0,36.0,37.0,37.0,38.0,39.0,39.0,38.0,37.0,34.0,32.0,29.0,26.0,24.0,25.0,26.0,26.0,25.0,23.0,16.0,7.0,-0.0,-8.0,-12.0,-16.0,-18.0,-19.0,-22.0,-29.0,-37.0,-42.0,-44.0,-45.0,-46.0,-46.0,-46.0,-47.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-47.0,-47.0,-47.0,-47.0,-47.0
