-241.0,-241.0,-242.0,-243.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-244.0,-243.0,-242.0,-243.0,-245.0,-245.0,-246.0,-248.0,-249.0,-249.0,-249.0,-249.0,-248.0,-248.0,-248.0,-247.0,-246.0,-245.0,-244.0,-243.0,-242.0,-242.0,-241.0,-239.0,-235.0,-230.0,-221.0,-212.0,-200.0,-193.0,-186.0,-182.0,-182.0,-184.0,-187.0,-193.0,-202.0,-209.0,-212.0,-215.0,-218.0,-220.0,-222.0,-223.0,-225.0,-226.0,-226.0,-226.0,-225.0,-223.0,-221.0,-216.0,-212.0,-203.0,-190.0,-177.0,-162.0,-155.0,-146.0,-143.0,-144.0,-145.0,-147.0,-147.0,-148.0,-147.0,-147.0,-147.0,-148.0,-149.0,-149.0,-149.0,-151.0,-151.0,-152.0,-153.0,-156.0,-160.0,-171.0,-184.0,-205.0,-228.0,-241.0,-253.0,-260.0,-265.0,-267.0,-267.0,-263.0,-257.0,-249.0
61.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,58.0,57.0,51.0,30.0,3.0,-29.0,-49.0,-67.0,-76.0,-85.0,-89.0,-92.0,-92.0,-93.0,-92.0,-85.0,-74.0,-60.0,-51.0,-47.0,-43.0,-41.0,-39.0,-39.0,-38.0,-33.0,-19.0,-9.0,-2.0,1.0,7.0,11.0,10.0,7.0,7.0,7.0,7.0,4.0,1.0,-4.0,-9.0,-14.0,-16.0,-19.0,-23.0,-24.0,-25.0,-26.0,-27.0,-28.0,-29.0,-31.0,-33.0,-37.0,-43.0,-51.0,-68.0,-80.0,-86.0,-86.0,-86.0,-85.0,-83.0,-82.0,-82.0,-82.0,-81.0,-81.0,-80.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-79.0,-78.0,-76.0,-71.0,-65.0,-54.0,-39.0,-30.0,-20.0,-10.0,7.0,21.0,41.0,62.0,78.0,95.0
